Product ID,Tên sản phẩm,Price,Old Price,Quantity Sale,Discount,Thời gian sử dụng pin (tháng),Đối tượng sử dụng:,Đường kính mặt (mm),Độ dày mặt (mm),Nguồn năng lượng:,Mức kháng nước (ATM),Chất liệu mặt kính:,Thương hiệu của:,Hãng:,Review Count,Rating,Bình luận
293746,EYKI EYS00601,490000.0,890000.0,27.0,0.44,24.0,Nữ,32.5,7.8,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,3,4.3,Đồng hồ đẹp. Rất ưng . Rất sáng và bóng nữa.
293737,EYKI EYC00902,690000.0,990000.0,15.0,0.3,24.0,Nữ,29.0,7.6,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293735,EYKI EYC00702,411000.0,0.0,30.0,,24.0,Nữ,29.0,7.6,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293710,EYKI EYL00102,490000.0,890000.0,21.0,0.44,24.0,Nữ,31.0,8.5,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293708,EYKI EYC02201,690000.0,1190000.0,36.0,0.42,24.0,Nam,40.0,8.7,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293707,EYKI EYC02101,311000.0,0.0,17.0,,24.0,Nam,40.0,8.7,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293698,EYKI EYC00801,290000.0,990000.0,8.0,0.3,24.0,Nam,40.0,7.9,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293605,Q&Q C09A001PY,690000.0,990000.0,24.0,0.3,24.0,Nữ,30.0,7.9,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,6,4.5,Đồng hồ đẹp mang rất thời trang hơi buồn vì tay quá bé nên đeo hơi rộngcòn lại k có gì để chê đẹp xuất sắc
292903,ELIO EL14001,690000.0,1290000.0,24.0,0.46,24.0,Nữ,32.0,8.7,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,9,4.7,Nhưng k chỉnh được ngày
289440,MVW ML07302,990000.0,1900000.0,75.0,0.47,18.0,Nam,40.0,9.2,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,9,4.1,Cọc số 11 giờ bị tróc sơn sau thời gian sử dụng. Giờ thường xuyên chạy sai. Lúc mình mua là hơn 1 triệu mà với chất lượng này thì thực sự thua rất xa Casio. Mình chỉ mới dùng 1 năm.
289438,MVW MS08602,1290000.0,2490000.0,31.0,0.48,18.0,Nam,43.0,9.6,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,10,4.8,Mua 2_3thang roi thấy tốt  đó lâu  dài  ko biết sau
286654,ELIO EL11602,690000.0,1290000.0,13.0,0.46,24.0,Nam,41.0,8.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.9,"Đồng hồ rất đẹp,còn không biết bền hay không Nên mua"
285205,NAKZEN Hoa & Gió SS8424LD7N3,790000.0,1140000.0,11.0,0.3,12.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,NAKZEN,11,4.0,Như thế này có đc bảo hành k? Tự đứt k va đập k trầy sước
283065,CASIO AEQ120W2AVDF,1292000.0,1723000.0,34.0,0.25,120.0,Nam,51.0,16.8,Pin,10.0,Nhựa,Nhật Bản,CASIO,14,4.1,Không biết bật đèn để xem giờ buổi tối ak shop
279660,MVW ML06901,690000.0,1290000.0,25.0,0.46,36.0,Nam,42.0,11.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,10,4.4,"Đang trải nghiệm, sản phẩm chạy ổn, tốt"
278458,ELIO ES12302,690000.0,1290000.0,14.0,0.46,24.0,Nữ,35.5,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.3,Dùng ok. Có thay dây da ko vậy
279659,MVW ML06802,590000.0,1290000.0,23.0,,36.0,Nam,41.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,18,4.3,Hàng đẹp sáng
278440,ELIO Flower ES11903,690000.0,1290000.0,99.0,0.46,24.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.3,Giao hàng nhanh như 1 cơn gió
278423,ELIO ES11702,411000.0,1290000.0,106.0,,24.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,5,5.0,"Mua làm quà tặng, người được tặng rất thích."
278419,ELIO EL10102,690000.0,990000.0,46.0,0.3,24.0,Nữ,30.0,8.6,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,14,4.9,Nhìn đơn giản nhưng lên tay đẹp lắm nha
278408,ELIO EL09501,690000.0,1290000.0,38.0,0.46,24.0,Nữ,30.0,7.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,17,4.6,"Đồng xinh lắm ạ. Mình săn sale giá 212k, lấy hàng tại store nhưng các bạn rất nhiệt tình hỗ trợ mình.rcm Bác bv cn hậu giang siêu dễ thương nữa"
278390,ELIO ES12101,690000.0,1090000.0,28.0,0.36,24.0,Nam,40.0,10.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,15,4.1,Mới xài cũng ổn
271677,SMILE KID SL08202,190000.0,250000.0,465.0,0.24,12.0,Trẻ em,38.0,14.0,Pin,3.0,Nhựa PMMA,Việt Nam,SMILE KID,13,4.8,tốt
268653,CASIO MTPVT01B1BUDF,1333000.0,1778000.0,57.0,0.25,24.0,Nam,40.0,8.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,4,4.8,Đồng hồ rất đẹp có điều dây rộng so với mình không biết mình có thể đem ra Điện máy xanh hoặc Thế giới di động để giúp cắt bớt mắt dây đồng hồ không ạ?
268647,CASIO MTPVT01BL1BUDF,611000.0,815000.0,27.0,0.25,24.0,Nam,40.0,8.2,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,17,4.6,"Đẹp lắm mà săn đúng hôm sale có 600 hơn, quá ưngggCổ tay 14cm nên phải ra TGDĐ nhờ nhân viên bấm thêm 1 lỗ đeo mới vừa"
252375,SMILE KID SL219LM2,290000.0,320000.0,359.0,0.09,12.0,Trẻ em,39.0,12.5,Pin,5.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,12,4.3,Rất tốt
249447,Q&Q S279J304Y,411000.0,0.0,11.0,,36.0,Nữ,30.0,7.5,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,10,4.6,Mới mua nên ko biết xài ra sao.nhung hiện tại thì ok
239200,MVW ML05202,690000.0,1290000.0,34.0,0.46,24.0,Nam,40.0,9.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,8,3.8,Mới mua vài ngay day đã bị tróc ra rồi
238384,MVW MS05601,790000.0,1490000.0,37.0,0.46,36.0,Nam,43.0,11.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,17,4.5,Đồng hồ đẹp rất ổn định. Xứng đáng với số tiền
238379,MVW ML03701,690000.0,1290000.0,15.0,0.46,36.0,Nam,40.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,30,4.2,Hài lòng
237979,CITIZEN BI509203E,2913000.0,3885000.0,3.0,0.25,24.0,Nam,42.0,10.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,7,3.7,Mặt kính dễ xước quá
231875,ELIO Nàng Thơ EL05302,690000.0,990000.0,89.0,0.3,36.0,Nữ,33.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.7,Mẫu mình thích nên mình thấy sp rất tốt.
231860,ELIO Nắng Xuân EL03601,490000.0,890000.0,34.0,0.44,36.0,Unisex,38.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,33,4.6,Đồng hồ rất đẹp đúng như ảnh trên quảng cáo.Nhân viên bán hàng rất nhiệt tình hỗ trợ.đã đặt thêm cái nữa nhưng mẫu khác
231837,ELIO Nàng Thơ ES04401,690000.0,1090000.0,118.0,0.36,36.0,Nữ,28.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,19,4.7,"đồng hồ đẹp, bạn nữ tư vấn ổn, gói quà rất xinh xắn, sẽ tiếp tục ủng hộ TGDD cho lân mua tiếp theo"
231783,ELIO ES05701,690000.0,990000.0,29.0,0.3,36.0,Nam,39.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,25,4.5,Đẹp hơn trong ảnh
219596,SMILE KID SL01801,190000.0,250000.0,213.0,0.24,24.0,Trẻ em,30.0,10.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,9,5.0,Tốt bé rất thích
210270,ELIO EL00601,690000.0,990000.0,21.0,0.3,12.0,Nữ,34.7,8.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,20,4.2,"Đặt online giao đồng hồ nứt mặt.Hành khách hàng phải ra cửa hàng 2 lần, đợi 3 ngày chưa có thông tin đổiDịch vụ ngày càng tệ, thất vọng"
209006,CASIO MTP1314D7AVDF,1107000.0,1476000.0,81.0,0.25,24.0,Nam,45.0,,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,13,4.8,Sản phẩm ok. Nhưng hộp thì đã bạc màu.
208985,CASIO MTP1183G7ADF,1292000.0,1723000.0,78.0,0.25,24.0,Nam,38.5,,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,0,0.0,N/A
208629,CASIO LTPV004GL9AUDF,697000.0,930000.0,79.0,0.25,24.0,Nữ,30.2,9.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,34,4.6,Đẹp
202652,ORIENT Bambino FAC0000BW0,3111000.0,4148000.0,3.0,0.25,0.0,Nam,40.6,11.6,Cơ tự động,3.0,Kính khoáng Mineral,Nhật Bản,ORIENT,8,3.9,Sản phẩm tốt
205079,TITAN 2457YL01,790000.0,1500000.0,14.0,0.47,18.0,Nữ,20.0,6.0,Pin,3.0,Kính khoáng Mineral,Ấn Độ,TITAN,10,4.7,Hình thức ổn trong tầm giá
201619,CITIZEN GA105051A,3951000.0,6585000.0,24.0,0.4,0.0,Nữ,29.6,7.5,Ánh sáng,3.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,5,4.6,chất lượng tốt
199514,CASIO A168WG9WDF,1546000.0,2062000.0,47.0,0.25,24.0,Unisex,35.0,9.7,Pin,3.0,Nhựa,Nhật Bản,CASIO,17,4.5,"Đồng hồ đẹp
Nhân viên TGDD rất quan tâm khách hàng"
199471,CASIO LRW200H7BVDF,411000.0,548000.0,51.0,0.25,36.0,Nữ,33.0,12.0,Pin,10.0,Nhựa,Nhật Bản,CASIO,14,4.2,Tuyệt vời
199323,CASIO LTP1128G7BRDF,1058000.0,1411000.0,60.0,0.25,36.0,Nữ,27.0,7.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,7,3.6,sản phẩm mới mua về dùng đã bị vào nước.bảo hành rồi lại vẫn bị.chống nước mà thành sợ nước
199456,CASIO LQ142E2ADF,211000.0,282000.0,30.0,0.25,36.0,Nữ,22.4,7.8,Pin,3.0,Nhựa,Nhật Bản,CASIO,13,3.8,"3 sao vì cửa hàng giao đh hết pin. Mất côg mang ra bảo hành các bạn NV chỗ mình mang ra BH nhiệt tình, dễ thương"
199318,CASIO LTPV006GL7BUDF,777000.0,1036000.0,60.0,0.25,36.0,Nữ,25.0,9.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,12,4.7,"Đồng hồ chỉnh giờ được nhân viên chỉnh,nhưng sau 2 lần chỉnh thì giờ nó vẫn hiện ngày mồng 25nay đã mồng 35, không biết nguyên tắt giờ củ đồng hồ là sao?"
199313,CASIO LTPV005GL7AUDF,621000.0,829000.0,94.0,0.25,36.0,Nữ,27.8,7.8,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,7,4.9,"Đồng hồ đẹp, nhẹ, luôn tin tưởng vào Casio, giá cả hợp lý, chất lượng"
331106,MVW Galaxy MSA10101,2290000.0,4490000.0,4.0,0.48,0.0,Nam,44.8,13.2,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
331091,ELIO Starlight EL15302,890000.0,1390000.0,0.0,0.35,24.0,Nữ,23.0,8.2,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329915,ELIO Sunshine ES17402,890000.0,1390000.0,26.0,0.35,24.0,Nữ,32.0,9.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329903,ELIO Sunshine ES16701,890000.0,1390000.0,10.0,0.35,24.0,Nữ,23.0,8.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
328206,CASIO MTPV005D7B5UDF,666000.0,889000.0,65.0,0.25,36.0,Nam,40.0,8.1,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,1,4.0,Nếu nhu cầu chỉ để xem giờ thì SP này tốt trong tầm giá
328186,MVW Star Automatic MSA10202,2290000.0,4490000.0,40.0,0.48,0.0,Nam,41.0,11.4,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
327025,SMILE KID SL14802,290000.0,350000.0,514.0,0.17,12.0,Trẻ em,30.0,10.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
326920,CASIO AQ230A2A1MQYDF,1068000.0,1425000.0,17.0,0.25,36.0,Unisex,29.8,8.1,Pin,3.0,Nhựa,Nhật Bản,CASIO,0,0.0,N/A
325847,Q&Q C07A007PY,490000.0,790000.0,33.0,0.37,24.0,Nữ,28.0,7.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325838,Q&Q A36A004PY,690000.0,990000.0,31.0,0.3,24.0,Nam,42.0,11.5,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,1,5.0,N/A
321314,SMILE KID SL40203SG,290000.0,390000.0,0.0,0.25,12.0,Trẻ em,47.5,14.1,Pin,5.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,0,0.0,N/A
321028,MVW Sun & Moon ML08501SM,990000.0,1990000.0,38.0,0.5,24.0,Nam,44.0,8.25,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
321026,MVW Galaxy MSCA00401,1990000.0,3490000.0,52.0,0.42,0.0,Nam,44.0,15.4,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,5,5.0,Mới mua nhìn đẹp sang nhưng khung nhựa sợ trầy
320541,ELIO Set quà ES16102,890000.0,1390000.0,38.0,0.35,24.0,Nữ,24.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,5,4.8,Hàng đẹp chất lượng mà ko biết đeo như nào
313232,Q&Q C22A001VY,690000.0,1190000.0,49.0,0.42,24.0,Nam,44.0,9.6,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
309876,MVW UT ML07801,690000.0,1290000.0,14.0,0.46,36.0,Nam,40.0,7.4,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,3,4.3,Good
307987,CASIO AE1500WH2AVDF,971000.0,1295000.0,364.0,0.25,120.0,Nam,51.2,15.7,Pin,10.0,Nhựa,Nhật Bản,CASIO,10,4.9,"Lên tay khá đẹp. Thích nhất mặt số. To,rõ,độ tương phản caoHiển thông tin rất trực quan,không rối rắm"
296746,SMILE KID SL13303,290000.0,350000.0,979.0,0.17,18.0,Trẻ em,41.5,15.2,Pin,3.0,Nhựa,Việt Nam,SMILE KID,22,4.4,Sp ok dùng khá tốt bh 1 năm yên tâm sd
293777,EYKI EYC01702,311000.0,0.0,24.0,,24.0,Nữ,33.0,8.2,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293968,CASIO MTPVD03L5AUDF,991000.0,1322000.0,59.0,0.25,36.0,Nam,41.0,9.6,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,7,4.4,Rất hài lòng về sp
293739,EYKI EYL01002,290000.0,990000.0,37.0,,24.0,Nữ,32.5,9.2,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293723,EYKI EYS00401,411000.0,0.0,50.0,,24.0,Nữ,37.0,10.6,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293722,EYKI EYS00303,411000.0,0.0,12.0,,24.0,Nữ,28.0,7.7,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
292864,ELIO Flower ES13301,890000.0,1390000.0,25.0,0.35,24.0,Nữ,28.0,8.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
293714,EYKI EYL00201,311000.0,0.0,15.0,,24.0,Nữ,28.0,7.9,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
292792,ELIO EC01501,890000.0,1390000.0,0.0,0.35,24.0,Nam,42.0,9.6,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.7,Sản phẩm ok thiết kế dễ phối đồ
286681,ELIO Nàng Thơ ES12901,690000.0,1290000.0,47.0,0.46,24.0,Nữ,28.5,7.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,5,4.8,"Đẹp , kiểu dang sang"
286675,ELIO Flower ES12701,690000.0,1290000.0,139.0,0.46,24.0,Nữ,29.5,8.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,4,4.5,Khá đẹp
286669,ELIO Flower EL12101,690000.0,1290000.0,11.0,0.46,24.0,Nữ,33.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,12,4.7,Tốt
286667,ELIO EL12002,690000.0,1290000.0,23.0,0.46,24.0,Nữ,25.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,3.5,"Mua về mới có mấy tháng xài mà dây bị trầy hết trơn rồi, mặt thì OK"
286653,ELIO EL11601,690000.0,1290000.0,12.0,0.46,24.0,Nam,41.0,8.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,8,4.0,Rất hài lòng
286443,CASIO W96H1BVDF,759000.0,1012000.0,63.0,0.25,120.0,Nam,35.7,12.5,Pin,5.0,Nhựa,Nhật Bản,CASIO,30,4.5,Sản phẩm chất lượng
279666,MVW MS07901,590000.0,1490000.0,26.0,,36.0,Nam,41.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,12,4.1,Ngày nhảy chậm vs thứ củng nhảy nữa rồi ngưng đó xíu nhảy tiếp
286422,CASIO LTPV006D7B2UDF,777000.0,1036000.0,84.0,0.25,36.0,Nữ,25.0,9.2,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,17,4.6,Sài tốt
278858,CASIO W218HC4AVDF,636000.0,848000.0,168.0,0.25,36.0,Unisex,43.0,11.0,Pin,5.0,Nhựa Resin,Nhật Bản,CASIO,7,4.1,"Màu yêu, xinh"
278445,ELIO Flower EL10503,290000.0,990000.0,39.0,,24.0,Nữ,35.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,8,4.9,Đẹp lắm ạ
278455,ELIO EL11201,411000.0,1290000.0,106.0,,24.0,Nữ,28.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.7,Đồng hồ đẹp chống nước ok
278414,ELIO ES11502,690000.0,1190000.0,83.0,0.42,24.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,8,4.6,"Đống hồ đẹp lắm. Chạy ổn. Mua dc giá sale quá hời. Các nhân viên tgdd nhiệt tình, vui vẻ lắm nhé. Ưng cái cách họ phục vụ từ bác bảo vệ đến nhân viên bán hàng"
278438,ELIO Flower ES11901,690000.0,1290000.0,70.0,0.46,24.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,8,4.5,"Đồng hồ sang, đẹp"
278410,ELIO EL09503,890000.0,1390000.0,21.0,0.35,24.0,Nữ,30.0,7.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,11,4.5,Đồng hồ đẹp. Dây da nâu nhìn sang lắm. Hộp đựng xịn xò. Tgdd còn bảo hành thay pin trọn đời
278404,ELIO Flower ES11101,290000.0,990000.0,84.0,,24.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.3,Xinh
275058,ORIENT SK RAAA0B05R19B,6000000.0,8000000.0,444.0,0.25,0.0,Nam,41.7,12.6,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,ORIENT,21,4.2,"Chào cả nhà. Tôi đặt mua ORIENT SK 41.7 mm Nam RAAA0B05R19B từ 21h 21 thứ 5 ngày 24102024.. Sáng nay 3112024 có người đến giao hàng, qua kiểm tra tôi thấy đồng hồ KHÔNG GIỐNG như mô tả của TGDĐ. THỨ NHẤT Kim không có phản quang trong khi TGDĐ mô tả là có. Tôi thắc mắc thì nhân viên giao hàng có liên hệ với kĩ thuật bên TGDĐ được trả lời là ĐỢI LÚC LÂU thì sẽ có phản quang,tôi mang đồng hồ ra phơi nắng khoảng 10 phút vào kiểm tra lại cũng KHÔNG CÓ.Lúc sau bên kĩ thuật điện lại là dùng đèn điện thoại soi thử xem có phản quang không. Tôi thấy lạ. THỨ HAI. Trong mô tả đồng hồ SX tại Thái Lan, nhưng giấy tờ đi kèm lại ghi chung chung là xuất sứ Nhật, Bản, Thái Lan, Trung Quốc. Nhân viên điện lại giải thích là chưa kịp chỉnh sửa trên hệ thống. Mong khách thông cảm. Vì đồng hồ không đúng như mô tả nên tôi KHÔNG NHẬN HÀNG , bên TGDĐ có điện lại là không nhận hàng thì gửi lại tiền cọc cho khách. Tôi cần LÀM RÕ SỰ MẬP MỜ, SAI LỆCH thông tin về sản phẩm. Tiền cọc MẤT cũng được. Những anh chi nào đã mua sp này kiểm tra xem kim có phản quang không nhé. Chia sẻ mọi người cùng biết"
275056,ORIENT SK RAAA0B04R19B,6600000.0,8800000.0,49.0,0.25,0.0,Nam,41.7,12.6,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,ORIENT,21,4.3,"không thấy sổ bảo hành ko thấy mã xác nhận lãnh thổ hay hàng nhập khẩu hải quan, Không có sách hdsd, hộp thì trầy xước nhìn như hàng like new vậy."
269358,ELIO Nàng Thơ EC01002,290000.0,990000.0,46.0,,24.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,13,4.6,Rất thích
252379,SMILE KID SL221L2,290000.0,320000.0,1400.0,0.09,12.0,Trẻ em,40.0,14.0,Pin,5.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,17,4.4,"Đặt mua hàng mới trên web mà ra cửa hàng bán cho cái bị lỗi nút, cửa hàng biết rõ tình trạng bị lỗi nút nhưng vẫn cố tình chích keo vào rồi bán cho khách. Về nhà muốn tắt báo thức mà bấm nút reset mãi không được, lấy đèn soi vào thì thấy dấu chích keo trong đấy.Mà lạ là mua đồng hồ mới nhưng lại được bán cho cái đồng hồ đã được cài sẵn báo thức. Qua mặt khách hàng như này thì thật sự rất tệ. Mua về làm quà cho đứa em mà làm mất vui, cảm giác không có sự tôn trọng khách hàng, có 120.000 cũng gian dối thì quá là tệ"
252150,EDIFICE CASIO EFV610DB2AVUDF,3262000.0,4350000.0,13.0,0.25,36.0,Nam,44.0,11.0,Pin,10.0,Kính khoáng Mineral,Nhật Bản,EDIFICE CASIO,6,4.2,Mua về 5 ngày đã phải gửi bảo hành hãng kèm theo đó hỗ trợ từ phía cửa hàng khá tệ
251219,EDIFICE CASIO EF539D1AVDF,3701000.0,4935000.0,25.0,0.25,36.0,Nam,53.5,11.5,Pin,10.0,Kính khoáng Mineral,Nhật Bản,EDIFICE CASIO,0,0.0,N/A
249245,ELIO Xmas ES09903,690000.0,1290000.0,0.0,0.46,24.0,Nữ,26.0,8.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,18,4.6,Tốt trong tầm giá
249242,ELIO ES09802,690000.0,1090000.0,18.0,0.36,24.0,Nữ,28.0,9.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.0,"Đồng hồ mẫu mã đẹp, sáng trọng và bắt mắt.
Đeo lên tôn làn da rất đẹp.
Tắm rửa binh thường kg bị vào nước, nói chung là rất thích và hài lòng."
247082,MVW ML05601,590000.0,1290000.0,48.0,0.46,24.0,Nam,42.0,8.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,13,4.3,Lịch ngày chạy không đúng
244569,ELIO ES07601,890000.0,1390000.0,17.0,0.35,24.0,Nữ,23.0,7.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,26,4.3,Sản phẩm đẹp
242209,MVW ML04801,990000.0,1990000.0,51.0,0.5,24.0,Nam,42.0,11.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,23,4.6,Khoá dây đeo của e bị gãy.có thay đc k shop
238383,MVW MS05501,790000.0,1490000.0,337.0,0.46,36.0,Nam,43.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,21,4.0,Thấy cũng hộp lý
238378,MVW ML03601,690000.0,1290000.0,38.0,0.46,36.0,Nam,43.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,15,4.6,Bị lỗi tùm lum
237980,CITIZEN BI509301L,2451000.0,4085000.0,22.0,0.4,24.0,Nam,42.0,11.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,14,4.1,"Sp khá tốt trong tầm giá, kiểu dáng trẻ trung"
238376,MVW MP00701,511000.0,0.0,8.0,,36.0,Nam,40.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,21,4.5,Dùng ổn đeo nhẹ và vừa tay
231883,ELIO Nắng Xuân EL06302,690000.0,990000.0,36.0,0.3,36.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,11,4.3,"Đồng hồ rất đẹp ! 
Bạn Tú tư vấn rất tuyệt vời"
231882,ELIO EL06202,690000.0,990000.0,102.0,0.3,36.0,Nữ,29.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.6,"Giao hàng nhanh, kiểu rất đẹp, giá cả hợp lý. Nhân viên giao hàng vui vẻ"
231865,ELIO Nắng Xuân EL04101,490000.0,890000.0,203.0,,36.0,Nữ,28.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,22,4.4,Đồng hồ đẹp nhìn dễ thương. Mình săn sale ngày hôm trước và hôm sau mà bị tăng lên gần 100k nhưng như vậy vẩn ổn cho 1 sản phẩm đẹp. Chất lượng thì phải đợi thời gian sử dụng
231812,ELIO ES06201,490000.0,890000.0,9.0,0.44,36.0,Nam,39.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,15,4.5,Dùng rất ok ạ
231834,ELIO Nàng Thơ ES04101,690000.0,1190000.0,92.0,0.42,36.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,20,4.6,Phục vụ rất tốt
231776,ELIO ES04501,311000.0,1090000.0,9.0,0.36,36.0,Nam,41.0,7.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,28,4.1,"Không nghĩ kaf TGDD giảm giá đến thế luôn , quá đẹp không cifn gì để nói với mức giá"
